time x1 y1 x2 y2
5.839999999999999858e+00 6.058694188757803856e-01 -7.955641063240121991e-01 -3.204847483455954826e-01 -1.172217736163937207e+00
5.850000000000000533e+00 5.308702054843930096e-01 -8.474531402555296467e-01 -3.972071478644269016e-01 -1.219840608091182776e+00
5.860000000000000320e+00 4.497908034339896388e-01 -8.931339390854017291e-01 -4.865721662655179691e-01 -1.244167255133207917e+00
5.870000000000000107e+00 3.644364006014988999e-01 -9.312282802388595071e-01 -5.857734758606241154e-01 -1.242838919777750739e+00
5.879999999999999893e+00 2.775271880851936102e-01 -9.607177836771449986e-01 -6.897951932031457511e-01 -1.214267405366187491e+00
5.889999999999999680e+00 1.924901317850395421e-01 -9.812989091838317801e-01 -7.917081181050480421e-01 -1.158368965696186415e+00
5.900000000000000355e+00 1.130638039601876560e-01 -9.935877295106115836e-01 -8.834253066154686973e-01 -1.077310202623493307e+00
5.910000000000000142e+00 4.278644373447043625e-02 -9.990842408088304039e-01 -9.569460642025415797e-01 -9.759560637519936188e-01
5.919999999999999929e+00 -1.553179998098254931e-02 -9.998793743193979955e-01 -1.005929085852543370e+00 -8.616288186668220606e-01
5.929999999999999716e+00 -6.021661187920638453e-02 -9.981853333193134725e-01 -1.027090908964070515e+00 -7.429323340486881921e-01
5.940000000000000391e+00 -9.087528189084176367e-02 -9.958622812122467360e-01 -1.020724641614270345e+00 -6.279218400781824139e-01
5.950000000000000178e+00 -1.082254270009504749e-01 -9.941263787620072678e-01 -9.900072049678422248e-01 -5.224687740893514398e-01
5.959999999999999964e+00 -1.137077210508053021e-01 -9.935142445749997053e-01 -9.395449781444658033e-01 -4.296057193725346668e-01
5.969999999999999751e+00 -1.090723723964129727e-01 -9.940338110848233599e-01 -8.739976395910384888e-01 -3.499147727019863430e-01
5.980000000000000426e+00 -9.607821823638904024e-02 -9.953737870672106913e-01 -7.972932836262264233e-01 -2.824239767226632836e-01
5.990000000000000213e+00 -7.633390804319011014e-02 -9.970823107862528678e-01 -7.124210244907509537e-01 -2.254650609211223955e-01
6.000000000000000000e+00 -5.124277218201976625e-02 -9.986862261486846304e-01 -6.215443667236093539e-01 -1.772508414328080040e-01
6.009999999999999787e+00 -2.200290499644909012e-02 -9.997579067812953912e-01 -5.262106116859716076e-01 -1.361754911920869393e-01
6.020000000000000462e+00 1.037009408767238308e-02 -9.999462291286531634e-01 -4.275425675038719842e-01 -1.009287093784485556e-01
6.030000000000000249e+00 4.501364641534034983e-02 -9.989863720974349048e-01 -3.263796534179584929e-01 -7.051073060815304938e-02
6.040000000000000036e+00 8.118803135814446625e-02 -9.966988028307192105e-01 -2.233721904901228572e-01 -4.420572082553519966e-02
6.049999999999999822e+00 1.182472309485214923e-01 -9.929841853589648215e-01 -1.190425788760777204e-01 -2.154528035597624847e-02
6.060000000000000497e+00 1.556110075843780971e-01 -9.878184116114533397e-01 -1.382591734993704469e-02 -2.277378234961546788e-03
6.070000000000000284e+00 1.927380823995289427e-01 -9.812502390282268339e-01 9.190125859201365988e-02 1.365273863563165602e-02
6.080000000000000071e+00 2.291002137590768539e-01 -9.734028416105766635e-01 1.977987598575742245e-01 2.610714782607326256e-02
6.089999999999999858e+00 2.641569000942939338e-01 -9.644797209545533656e-01 3.035434544547088720e-01 3.474432766297974595e-02
6.100000000000000533e+00 2.973302558719578270e-01 -9.547746953826939942e-01 4.088092769770567680e-01 3.899209207472997818e-02
6.110000000000000320e+00 3.279792932575032460e-01 -9.446849121237772540e-01 5.132408481864253469e-01 3.800433492501287258e-02
6.120000000000000107e+00 3.553723834583802366e-01 -9.347248092754947280e-01 6.164105894277736031e-01 3.060366074094511557e-02
6.129999999999999893e+00 3.786562284127841793e-01 -9.255373902140342501e-01 7.177423425752107455e-01 1.521794842732893116e-02
6.140000000000000568e+00 3.968198581021527560e-01 -9.178965084451445877e-01 8.163766322306760248e-01 -1.016741158701950365e-02
6.150000000000000355e+00 4.086545550660367621e-01 -9.126891336176735647e-01 9.109497883650861105e-01 -4.799294500282047515e-02
6.160000000000000142e+00 4.127182120969833390e-01 -9.108587582075881040e-01 9.992769349290173686e-01 -1.009520569946316115e-01
6.169999999999999929e+00 4.073291227184640539e-01 -9.132814384325383950e-01 1.077996569222534173e+00 -1.715232728558390152e-01
6.179999999999999716e+00 3.906386646616189506e-01 -9.205440965382306606e-01 1.142377214629926030e+00 -2.610828372579397927e-01
6.190000000000000391e+00 3.608471912352392286e-01 -9.326249538681874451e-01 1.186650472003884182e+00 -3.686666739646623503e-01
6.200000000000000178e+00 3.165927140207977497e-01 -9.485615707105919947e-01 1.205190002968512086e+00 -4.898733780625010859e-01
6.209999999999999964e+00 2.574335873397521346e-01 -9.662959940460201791e-01 1.194346333997505338e+00 -6.167326876904692945e-01
6.219999999999999751e+00 1.842301021217865875e-01 -9.828831413103981118e-01 1.154037519956520708e+00 -7.390111004514146043e-01
6.230000000000000426e+00 9.923118192420246619e-02 -9.950644062240020515e-01 1.088124145444210988e+00 -8.464349787857758933e-01
6.240000000000000213e+00 5.807078291571425230e-03 -9.999831387787073700e-01 1.003404138760666031e+00 -9.307003491161826014e-01
6.250000000000000000e+00 -9.208646274991212632e-02 -9.957510147512825815e-01 9.078707844185207598e-01 -9.865041863582832971e-01
6.259999999999999787e+00 -1.905561478290098421e-01 -9.816762982391744607e-01 8.089968455960900862e-01 -1.011573009344612695e+00
6.270000000000000462e+00 -2.863575739485504923e-01 -9.581228208545605751e-01 7.124918526937420449e-01 -1.006079289619090877e+00
6.280000000000000249e+00 -3.772617830834422703e-01 -9.261066607171669629e-01 6.216902959492137670e-01 -9.718750318519808751e-01
