time x1 y1 x2 y2
7.070000000000000284e+00 -9.532819130412952813e-01 3.336968598418756371e-01 -4.780289828397268348e-01 -5.575015761614776633e-01
7.080000000000000071e+00 -9.648512679782065282e-01 2.986001183537057013e-01 -5.084525699597126636e-01 -6.023994534813887913e-01
7.089999999999999858e+00 -9.755134799368150311e-01 2.616743213644875943e-01 -5.371155568499057509e-01 -6.482197719414775072e-01
7.100000000000000533e+00 -9.851170824023992578e-01 2.228100849579850440e-01 -5.634897266188690912e-01 -6.949754961310776746e-01
7.110000000000000320e+00 -9.934848221059788820e-01 1.819008198031318579e-01 -5.869640758663721147e-01 -7.426752359525821134e-01
7.120000000000000107e+00 -1.000410319992977470e+00 1.388495288128421545e-01 -6.068458301495500695e-01 -7.913155061859384887e-01
7.129999999999999893e+00 -1.005655490949639130e+00 9.357902287820839271e-02 -6.223662150804971649e-01 -8.408669793090280953e-01
7.140000000000000568e+00 -1.008949829640985785e+00 4.604607765516718909e-02 -6.326922162258128424e-01 -8.912533453400238725e-01
7.150000000000000355e+00 -1.009993073675541808e+00 -3.740471552050385427e-03 -6.369457147050670009e-01 -9.423222037230711834e-01
7.160000000000000142e+00 -1.008463025766000554e+00 -5.569852478192572481e-02 -6.342315961661576518e-01 -9.938087726204501982e-01
7.169999999999999929e+00 -1.004030286528903915e+00 -1.096502792184635006e-01 -6.236766054153588534e-01 -1.045295018028753464e+00
7.179999999999999716e+00 -9.963811541444822506e-01 -1.653015295322750600e-01 -6.044806437837384472e-01 -1.096168861636581227e+00
7.190000000000000391e+00 -9.852488822687474057e-01 -2.222265510423628021e-01 -5.759815815045591370e-01 -1.145590117859462076e+00
7.200000000000000178e+00 -9.704518744357818472e-01 -2.798627510121302064e-01 -5.377331880994868918e-01 -1.192471395774709286e+00
7.209999999999999964e+00 -9.519354224604906767e-01 -3.375188164606041652e-01 -4.895932815577434538e-01 -1.235483038880108131e+00
7.219999999999999751e+00 -9.298116245437533234e-01 -3.943987105243961233e-01 -4.318156358478733581e-01 -1.273090917865973282e+00
7.230000000000000426e+00 -9.043906034958928419e-01 -4.496416754576189612e-01 -3.651347166283254175e-01 -1.303634115985445430e+00
7.240000000000000213e+00 -8.761955483936582079e-01 -5.023757169441378512e-01 -2.908273519149803255e-01 -1.325445625610042200e+00
7.250000000000000000e+00 -8.459548231667364249e-01 -5.517793373812902580e-01 -2.107310059889938580e-01 -1.337012234100561692e+00
7.259999999999999787e+00 -8.145667559800644497e-01 -5.971440362694031556e-01 -1.271966289040862286e-01 -1.337159109361535148e+00
7.270000000000000462e+00 -7.830369784047064297e-01 -6.379287502933436160e-01 -4.295881855816063855e-02 -1.325230952616419655e+00
7.280000000000000249e+00 -7.523941860057958841e-01 -6.737974390457980300e-01 3.907879770188615876e-02 -1.301229121431107139e+00
